id,defects
102095,0.30369064
102096,0.062045712
102097,0.4228121
102098,0.09019351
102099,0.07133955
102100,0.08137477
102101,0.34579444
102102,0.08547382
102103,0.06987248
102104,0.07741066
102105,0.31302547
102106,0.06532437
102107,0.068418175
102108,0.22532243
102109,0.46670663
102110,0.0752818
102111,0.9904901
102112,0.51167697
102113,0.06360473
102114,0.07148709
102115,0.06881598
102116,0.24114135
102117,0.07207491
102118,0.0721934
102119,0.41615993
102120,0.38976523
102121,0.316982
102122,0.057660617
102123,0.09671934
102124,0.06778898
102125,0.568674
102126,0.07015701
102127,0.08281955
102128,0.054255575
102129,0.06531183
102130,0.09556594
102131,0.07566951
102132,0.072812036
102133,0.07000083
102134,0.08272607
102135,0.06496143
102136,0.12431211
102137,0.081931725
102138,0.10622394
102139,0.07015539
102140,0.17499018
102141,0.07161738
102142,0.070032574
102143,0.2170395
102144,0.18062153
102145,0.071788386
102146,0.066939175
102147,0.06941455
102148,0.11076896
102149,0.06399266
102150,0.6121616
102151,0.07153653
102152,0.09152891
102153,0.72732407
102154,0.17944686
102155,0.07074514
102156,0.07002935
102157,0.0720813
102158,0.46729314
102159,0.25236422
102160,0.06071786
102161,0.07194336
102162,0.06945775
102163,0.13406989
102164,0.06418686
102165,0.06726855
102166,0.072423875
102167,0.11926733
102168,0.7068779
102169,0.069016755
102170,0.59368116
102171,0.12488762
102172,0.07530268
102173,0.069153
102174,0.06748962
102175,0.088539325
102176,0.06460025
102177,0.23139608
102178,0.57057226
102179,0.07208911
102180,0.082736604
102181,0.06498454
102182,0.22184879
102183,0.06600564
102184,0.10123411
102185,0.07136026
102186,0.945859
102187,0.08405718
102188,0.06809986
102189,0.06726798
102190,0.14717536
102191,0.07171906
102192,0.08436662
102193,0.08444161
102194,0.27874842
102195,0.0845209
102196,0.44496813
102197,0.31729624
102198,0.32576227
102199,0.8902483
102200,0.06799188
102201,0.06845508
102202,0.09995207
102203,0.078905195
102204,0.07106929
102205,0.5859842
102206,0.102529004
102207,0.05457398
102208,0.069908105
102209,0.06820671
102210,0.99970716
102211,0.022820089
102212,0.08065012
102213,0.067957655
102214,0.52915984
102215,0.09597646
102216,0.19971418
102217,0.17919797
102218,0.15047275
102219,0.06304014
102220,0.06176242
102221,0.10856534
102222,0.07177429
102223,0.48395994
102224,0.11629581
102225,0.07207779
102226,0.0719259
102227,0.20939973
102228,0.1398478
102229,0.10123851
102230,0.48563132
102231,0.48628706
102232,0.07147443
102233,0.071639515
102234,0.07105742
102235,0.24343556
102236,0.07065866
102237,0.026352672
102238,0.071270026
102239,0.062512
102240,0.07108012
102241,0.07539939
102242,0.09339059
102243,0.19986977
102244,0.11114459
102245,0.063384645
102246,0.17807041
102247,0.07166824
102248,0.066713914
102249,0.089958206
102250,0.07416528
102251,0.06399044
102252,0.1329716
102253,0.9922563
102254,0.106473304
102255,0.08768473
102256,0.06677437
102257,0.07110426
102258,0.07487275
102259,0.16340533
102260,0.069208205
102261,0.28707433
102262,0.06548725
102263,0.25787237
102264,0.30245975
102265,0.1207053
102266,0.8948242
102267,0.07136773
102268,0.06780131
102269,0.061999034
102270,0.0711097
102271,0.08312914
102272,0.7414504
102273,0.16189949
102274,0.10010925
102275,0.09598576
102276,0.0716216
102277,0.059389796
102278,0.13903968
102279,0.07173975
102280,0.13894363
102281,0.064453885
102282,0.1015881
102283,0.068366185
102284,0.058732938
102285,0.37531778
102286,0.68466395
102287,0.15906112
102288,0.25199804
102289,0.066975206
102290,0.06894507
102291,0.072927736
102292,0.071798116
102293,0.06901144
102294,0.08153158
102295,0.07178418
102296,0.29481915
102297,0.11797232
102298,0.06505025
102299,0.064655654
102300,0.07445753
102301,0.17303903
102302,0.08259076
102303,0.06795982
102304,0.19797277
102305,0.07122484
102306,0.00038158975
102307,0.12335008
102308,0.0718533
102309,0.07186007
102310,0.040934384
102311,0.42587918
102312,0.06409697
102313,0.012205545
102314,0.062198523
102315,0.14810124
102316,0.06352261
102317,0.06978085
102318,0.58704716
102319,0.06957347
102320,0.069054775
102321,0.07183038
102322,0.062382862
102323,0.10594666
102324,0.07251355
102325,0.07176873
102326,0.11635396
102327,0.09732681
102328,0.068072386
102329,0.08792939
102330,0.077899955
102331,0.14396755
102332,0.07132516
102333,0.16810256
102334,0.06574385
102335,0.18925883
102336,0.08522485
102337,0.075287275
102338,0.08678213
102339,0.1846309
102340,0.079955086
102341,0.24483985
102342,0.11452557
102343,0.06599594
102344,0.11198882
102345,0.17771523
102346,0.07739237
102347,0.14334695
102348,0.1683394
102349,0.065417945
102350,0.06789079
102351,0.30438215
102352,0.73599166
102353,0.0707795
102354,0.066617794
102355,0.06957384
102356,0.08392977
102357,0.07085593
102358,0.080010496
102359,0.56704545
102360,0.12377297
102361,0.4368155
102362,0.14634281
102363,0.5513471
102364,0.1481334
102365,0.089248344
102366,0.07038363
102367,0.10740783
102368,0.20959605
102369,0.24168223
102370,0.46629155
102371,0.3783429
102372,0.47047755
102373,0.07044204
102374,0.06650007
102375,0.06352837
102376,0.07016162
102377,0.05730466
102378,0.071646646
102379,0.0702269
102380,0.47054484
102381,0.07218083
102382,0.060960136
102383,0.07263373
102384,0.07238236
102385,0.07011947
102386,0.07115528
102387,0.07113177
102388,0.9838177
102389,0.06775822
102390,0.21254382
102391,0.075391345
102392,0.22055663
102393,0.07288104
102394,0.6152173
102395,0.07379524
102396,0.062247146
102397,0.070450895
102398,0.07482904
102399,0.09569457
102400,0.097397566
102401,0.4695414
102402,0.07134561
102403,0.07096741
102404,0.54217863
102405,0.36957246
102406,0.19814755
102407,0.82288074
102408,0.11454622
102409,0.126611
102410,0.10288234
102411,0.9246341
102412,0.39949897
102413,0.065133385
102414,0.15143423
102415,0.33834723
102416,0.088750236
102417,0.071240455
102418,0.10188337
102419,0.14824116
102420,0.815427
102421,0.47020635
102422,0.088984795
102423,0.6610179
102424,0.32585844
102425,0.08509451
102426,0.072132275
102427,0.08503312
102428,0.0590682
102429,0.33845106
102430,0.05420289
102431,0.023164222
102432,0.0697181
102433,0.0618453
102434,0.07065694
102435,0.080933325
102436,0.06271893
102437,0.07124698
102438,0.13939099
102439,0.18778351
102440,0.2588081
102441,0.6528641
102442,0.06922566
102443,0.15790516
102444,0.06284139
102445,0.067829005
102446,0.06299889
102447,0.06806655
102448,0.05768898
102449,0.07060368
102450,0.07225896
102451,0.06594136
102452,0.18042661
102453,0.06338857
102454,0.072725885
102455,0.11608604
102456,0.19331026
102457,0.56797814
102458,0.112191275
102459,0.09590953
102460,0.084374905
102461,0.07262345
102462,0.8765432
102463,0.072347455
102464,0.073263355
102465,0.044555508
102466,0.11750156
102467,0.98741156
102468,0.13570096
102469,0.093677685
102470,0.084139846
102471,0.13754834
102472,0.14454217
102473,0.125438
102474,0.06501557
102475,0.07109952
102476,0.06896031
102477,0.060091835
102478,0.06992645
102479,0.07265518
102480,0.07059381
102481,0.118827395
102482,0.3685951
102483,0.08973683
102484,0.12385677
102485,0.18294202
102486,0.19858164
102487,0.14862403
102488,0.070539415
102489,0.071036056
102490,0.06721831
102491,0.06897813
102492,0.103133276
102493,0.38939786
102494,0.6481925
102495,0.17772144
102496,0.1235494
102497,0.06936467
102498,0.15209739
102499,0.07118643
102500,0.074037254
102501,0.06998916
102502,0.42219585
102503,0.911284
102504,0.11195506
102505,0.16382575
102506,0.023772325
102507,0.08057405
102508,0.058105767
102509,0.07398084
102510,0.06594763
102511,0.07777145
102512,0.07184718
102513,0.47699726
102514,0.24833834
102515,0.27434704
102516,0.10231791
102517,0.039487626
102518,0.13840945
102519,0.06908406
102520,0.07082455
102521,0.06644338
102522,0.07114199
102523,0.17451808
102524,0.15442893
102525,0.43991557
102526,0.07138265
102527,0.07092349
102528,0.14084187
102529,0.07263531
102530,0.06392836
102531,0.083657175
102532,0.30452174
102533,0.05586231
102534,0.062966555
102535,0.8517733
102536,0.0688165
102537,0.06888802
102538,0.062259085
102539,0.20380564
102540,0.07235043
102541,0.06573149
102542,0.06658878
102543,0.20092627
102544,0.07151599
102545,0.348294
102546,0.06950679
102547,0.069178395
102548,0.07799243
102549,0.47005033
102550,0.124185525
102551,0.07407469
102552,0.07009587
102553,0.24440502
102554,0.06853597
102555,0.20718385
102556,0.07692372
102557,0.071218215
102558,0.07090671
102559,0.23516408
102560,0.93196017
102561,0.05670834
102562,0.2323211
102563,0.60527116
102564,0.07007573
102565,0.07061556
102566,0.06844527
102567,0.120109506
102568,0.3165522
102569,0.06619334
102570,0.07134561
102571,0.14082688
102572,0.07168001
102573,0.06729135
102574,0.07075114
102575,0.07168719
102576,0.09638852
102577,0.06698247
102578,0.15328257
102579,0.07027528
102580,0.68847376
102581,0.092552185
102582,0.1278965
102583,0.36275378
102584,0.109957844
102585,0.20503339
102586,0.61995095
102587,0.096422896
102588,0.9786204
102589,0.055828214
102590,0.06969209
102591,0.39266762
102592,0.07265052
102593,0.22470473
102594,0.06631993
102595,0.0711546
102596,0.18987618
102597,0.0583537
102598,0.06054539
102599,0.6769502
102600,0.3065145
102601,0.09343009
102602,0.14956674
102603,0.08305177
102604,0.08434277
102605,0.22489767
102606,0.0712638
102607,0.07079868
102608,0.069336385
102609,0.07209142
102610,0.074294664
102611,0.125785
102612,0.061813626
102613,0.9874781
102614,0.15179595
102615,0.06463914
102616,0.06201814
102617,0.07092621
102618,0.07265622
102619,0.07127283
102620,0.14595541
102621,0.09637038
102622,0.07196808
102623,0.114236265
102624,0.07232011
102625,0.073303334
102626,0.08404706
102627,0.06497468
102628,0.4085325
102629,0.06793401
102630,0.5295681
102631,0.2750862
102632,0.12949747
102633,0.06617617
102634,0.06941744
102635,0.0741958
102636,0.06844171
102637,0.0716015
102638,0.0714758
102639,0.08939889
102640,0.07275371
102641,0.12941332
102642,0.6217485
102643,0.65616363
102644,0.22820157
102645,0.07103253
102646,0.071557276
102647,0.09169167
102648,0.06786743
102649,0.36751735
102650,0.06889627
102651,0.19607896
102652,0.1950471
102653,0.56622297
102654,0.06594508
102655,0.05781743
102656,0.07041944
102657,0.10869605
102658,0.15393674
102659,0.37840575
102660,0.08672414
102661,0.07158063
102662,0.99955225
102663,0.475992
102664,0.12280016
102665,0.32060882
102666,0.07139511
102667,0.08892037
102668,0.07332595
102669,0.06492409
102670,0.06743922
102671,0.80488735
102672,0.00061164744
102673,0.069137156
102674,0.07268512
102675,0.06287909
102676,0.10763302
102677,0.08373049
102678,0.07250393
102679,0.0672432
102680,0.07954989
102681,0.07266092
102682,0.071937524
102683,0.10350699
102684,0.07522688
102685,0.07162945
102686,0.062366024
102687,0.07157842
102688,0.802768
102689,0.25271156
102690,0.09306528
102691,0.23969384
102692,0.08200416
102693,0.07092463
102694,0.064793855
102695,0.44271082
102696,0.07154619
102697,0.0567581
102698,0.10646203
102699,0.06825487
102700,0.24291976
102701,0.116586395
102702,0.1807736
102703,0.14062263
102704,0.0717436
102705,0.14685893
102706,0.21311305
102707,0.06329189
102708,0.35358003
102709,0.08790283
102710,0.07498381
102711,0.05269714
102712,0.093416594
102713,0.6033859
102714,0.06511658
102715,0.35889184
102716,0.11911559
102717,0.12660074
102718,0.26005203
102719,0.076361224
102720,0.068995096
102721,0.072047815
102722,0.07108746
102723,0.11809539
102724,0.15918638
102725,0.07099038
102726,0.0715297
102727,0.43281177
102728,0.07139909
102729,0.06759341
102730,0.15020218
102731,0.071246244
102732,0.06731164
102733,0.11626465
102734,0.6276143
102735,0.09251333
102736,0.06686935
102737,0.15486017
102738,0.07208688
102739,0.07132589
102740,0.07404562
102741,0.10959324
102742,0.2555201
102743,0.4135116
102744,0.08397783
102745,0.069749035
102746,0.28993437
102747,0.067234896
102748,0.07972203
102749,0.06828743
102750,0.071553364
102751,0.4741865
102752,0.088115536
102753,0.12858309
102754,0.07673806
102755,0.1845726
102756,0.06435645
102757,0.16290443
102758,0.1049889
102759,0.49504665
102760,0.5363789
102761,0.06327303
102762,0.06870828
102763,0.08317603
102764,0.2444036
102765,0.32095453
102766,0.078782044
102767,0.21351497
102768,0.43334222
102769,0.13312414
102770,0.07135854
102771,0.073328406
102772,0.07201003
102773,0.065146595
102774,0.79182005
102775,0.042104803
102776,0.0812368
102777,0.066939384
102778,0.07640076
102779,0.1344081
102780,0.45475748
102781,0.09618828
102782,0.15424505
102783,0.09262139
102784,0.06918395
102785,0.10964804
102786,0.09644573
102787,0.08406858
102788,0.07123862
102789,0.06453882
102790,0.12693958
102791,0.118474364
102792,0.48879224
102793,0.07084869
102794,0.12993059
102795,0.08680089
102796,0.07329562
102797,0.07099351
102798,0.06646837
102799,0.17774792
102800,0.12694494
102801,0.06654506
102802,0.869054
102803,0.06440542
102804,0.067650616
102805,0.06782363
102806,0.070799686
102807,0.069950916
102808,0.25487888
102809,0.06300204
102810,0.056956176
102811,0.07075768
102812,0.0849696
102813,0.055898357
102814,0.19491065
102815,0.66536593
102816,0.06382717
102817,0.00059377775
102818,0.2958581
102819,0.116803944
102820,0.06608694
102821,0.06542638
102822,0.09704275
102823,0.06823267
102824,0.06967155
102825,0.6898681
102826,0.44019854
102827,0.070916176
102828,0.17811814
102829,0.07097855
102830,0.07273968
102831,0.15654834
102832,0.07073172
102833,0.07053475
102834,0.07180325
102835,0.3441253
102836,0.12933314
102837,0.07112171
102838,0.4800867
102839,0.27545974
102840,0.07282483
102841,0.068377696
102842,0.10174073
102843,0.07156874
102844,0.36227816
102845,0.06467722
102846,0.06465198
102847,0.26901898
102848,0.538244
102849,0.7203603
102850,0.06313104
102851,0.6239809
102852,0.85645616
102853,0.18178257
102854,0.074046835
102855,0.06634855
102856,0.095869996
102857,0.15933517
102858,0.27905512
102859,0.14416891
102860,0.11698207
102861,0.05611876
102862,0.07108374
102863,0.42657727
102864,0.09652608
102865,0.07037235
102866,0.057772562
102867,0.06293514
102868,0.09653386
102869,0.08095579
102870,0.1509972
102871,0.48139504
102872,0.07889113
102873,0.0714968
102874,0.19654371
102875,0.071949415
102876,0.07061941
102877,0.25546172
102878,0.24532369
102879,0.07233581
102880,0.073739946
102881,0.07191943
102882,0.11687151
102883,0.07210372
102884,0.093483694
102885,0.072080694
102886,0.071920045
102887,0.3536342
102888,0.10644587
102889,0.17599896
102890,0.071252614
102891,0.43106848
102892,0.0724877
102893,0.059922356
102894,0.069744356
102895,0.24237435
102896,0.08744615
102897,0.06118577
102898,0.06819314
102899,0.10149413
102900,0.058294907
102901,0.13327415
102902,0.07114309
102903,0.06626709
102904,0.06334743
102905,0.07194233
102906,0.079405054
102907,0.0569278
102908,0.06637443
102909,0.06717707
102910,0.06581763
102911,0.05834292
102912,0.06842403
102913,0.111348
102914,0.07271676
102915,0.118391424
102916,0.06666641
102917,0.18774426
102918,0.0036083234
102919,0.090079665
102920,0.24777284
102921,0.059482664
102922,0.08218319
102923,0.7756572
102924,0.477177
102925,0.06782023
102926,0.06993822
102927,0.072524555
102928,0.08766538
102929,0.07211639
102930,0.069838904
102931,0.06474008
102932,0.3180293
102933,0.25917655
102934,0.4288002
102935,0.15198003
102936,0.098799974
102937,0.017407339
102938,0.092990585
102939,0.07666419
102940,0.06928265
102941,0.07665789
102942,0.17769605
102943,0.13806745
102944,0.07261172
102945,0.07455752
102946,0.08823639
102947,0.7568824
102948,0.07243685
102949,0.20307165
102950,0.07265961
102951,0.12854187
102952,0.7119768
102953,0.06694587
102954,0.06931247
102955,0.4146523
102956,0.06774689
102957,0.054928005
102958,0.30651516
102959,0.055661656
102960,0.070063
102961,0.34388214
102962,0.07177298
102963,0.07567995
102964,0.062235057
102965,0.16718444
102966,0.07235479
102967,0.6241778
102968,0.065557726
102969,0.07232965
102970,0.25029373
102971,0.076433666
102972,0.9390942
102973,0.9988955
102974,0.99496263
102975,0.07209597
102976,0.13756253
102977,0.106816344
102978,0.66176754
102979,0.28931335
102980,0.051039692
102981,0.14123113
102982,0.11745044
102983,0.07106775
102984,0.20061895
102985,0.08635678
102986,0.06567362
102987,0.071767695
102988,0.06474984
102989,0.064092174
102990,0.09420406
102991,0.075741835
102992,0.3263921
102993,0.7645148
102994,0.6357373
102995,0.061596118
102996,0.08122168
102997,0.06418362
102998,0.06974215
102999,0.07069689
103000,0.0810721
103001,0.07327347
103002,0.068789944
103003,0.1392923
103004,0.30702683
103005,0.350053
103006,0.62919736
103007,0.0696857
103008,0.07060764
103009,0.07130615
103010,0.06691738
103011,0.1032334
103012,0.11941325
103013,0.098346144
103014,0.07122247
103015,0.12842382
103016,0.4494812
103017,0.36376768
103018,0.17632483
103019,0.07183775
103020,0.0688547
103021,0.06825923
103022,0.53456223
103023,0.06270617
103024,0.09343479
103025,0.071082644
103026,0.31666532
103027,0.11725367
103028,0.094990216
103029,0.0678338
103030,0.067655206
103031,0.071996026
103032,0.11805152
103033,0.07188759
103034,0.057750016
103035,0.42922366
103036,0.18758571
103037,0.0687274
103038,0.09810894
103039,0.13933955
103040,0.3219172
103041,0.07218866
103042,0.103446715
103043,0.0772243
103044,0.06811257
103045,0.12021033
103046,0.060188096
103047,0.17768282
103048,0.071089305
103049,0.42414033
103050,0.72825027
103051,0.06651838
103052,0.061538834
103053,0.071334876
103054,0.06571785
103055,0.07216248
103056,0.09467709
103057,0.40411422
103058,0.99375194
103059,0.25298157
103060,0.27472302
103061,0.92837626
103062,0.15293403
103063,0.32418436
103064,0.07590791
103065,0.0698647
103066,0.07089517
103067,0.06444598
103068,0.21934746
103069,0.085082784
103070,0.6065629
103071,0.11668035
103072,0.106298305
103073,0.0718443
103074,0.07585764
103075,0.18689287
103076,0.071117915
103077,0.080732144
103078,0.071154796
103079,0.5203701
103080,0.07071047
103081,0.5282912
103082,0.0754229
103083,0.06765703
103084,0.20530978
103085,0.07078953
103086,0.07137374
103087,0.05935631
103088,0.05724276
103089,0.15230326
103090,0.9994955
103091,0.06932688
103092,0.07123471
103093,0.070106834
103094,0.4595973
103095,0.099726126
103096,0.1426557
103097,0.37449273
103098,0.06924792
103099,0.065541856
103100,0.07225949
103101,0.3354851
103102,0.2730362
103103,0.11333881
103104,0.071069494
103105,0.06566507
103106,0.16570112
103107,0.07102292
103108,0.068172984
103109,0.07000971
103110,0.10560217
103111,0.07020454
103112,0.072248146
103113,0.069778025
103114,0.07150662
103115,0.07053199
103116,0.50022143
103117,0.44264886
103118,0.12218544
103119,0.09224376
103120,0.07151486
103121,0.52645165
103122,0.07202991
103123,0.08284296
103124,0.071460925
103125,0.06535448
103126,0.27655005
103127,0.058812816
103128,0.06425064
103129,0.0676054
103130,0.062203046
103131,0.12876575
103132,0.00074003934
103133,0.06966949
103134,0.4562302
103135,0.09134057
103136,0.052687265
103137,0.0689571
103138,0.5199346
103139,0.064594686
103140,0.67437893
103141,0.07085621
103142,0.07334811
103143,0.058926385
103144,0.15518369
103145,0.1484952
103146,0.1071716
103147,0.6266508
103148,0.07140585
103149,0.06919138
103150,0.061526585
103151,0.1627674
103152,0.24998915
103153,0.060651526
103154,0.5930756
103155,0.2940545
103156,0.06229815
103157,0.08138305
103158,0.06212093
103159,0.20702071
103160,0.07092838
103161,0.06755513
103162,0.070036255
103163,0.34488
103164,0.06853173
103165,0.07152727
103166,0.47657102
103167,0.071733996
103168,0.29868177
103169,0.3368047
103170,0.094080605
103171,0.073315546
103172,0.77351516
103173,0.46827617
103174,0.16191411
103175,0.09594493
103176,0.151558
103177,0.33017287
103178,0.089793906
103179,0.08373711
103180,0.60907805
103181,0.07188158
103182,0.07209513
103183,0.077204876
103184,0.06725996
103185,0.11562481
103186,0.06447313
103187,0.4793867
103188,0.8458561
103189,0.07125126
103190,0.37232584
103191,0.06879862
103192,0.061861485
103193,0.16845647
103194,0.07148365
103195,0.07890268
103196,0.2687902
103197,0.2955073
103198,0.06986423
103199,0.092138626
103200,0.44511384
103201,0.09819659
103202,0.07548474
103203,0.38519317
103204,0.16775446
103205,0.071639076
103206,0.0712166
103207,0.070403084
103208,0.07506146
103209,0.063225105
103210,0.07471323
103211,0.070872605
103212,0.072800994
103213,0.056672383
103214,0.06383532
103215,0.06548063
103216,0.07557986
103217,0.061923474
103218,0.061399877
103219,0.06953385
103220,0.33831537
103221,0.07870876
103222,0.10596627
103223,0.9861015
103224,0.07180825
103225,0.10621422
103226,0.06800093
103227,0.066676795
103228,0.68430036
103229,0.10698089
103230,0.07275857
103231,0.4019203
103232,0.380325
103233,0.06943836
103234,0.07221446
103235,0.071331404
103236,0.87023014
103237,0.089513645
103238,0.071623534
103239,0.06712312
103240,0.12199323
103241,0.27602735
103242,0.34929618
103243,0.06385998
103244,0.0732954
103245,0.41432726
103246,0.07114573
103247,0.07755942
103248,0.07296962
103249,0.60576814
103250,0.07099832
103251,0.06585488
103252,0.17200994
103253,0.7132313
103254,0.08065411
103255,0.070463926
103256,0.07127374
103257,0.06696673
103258,0.066682555
103259,0.07146655
103260,0.08342622
103261,0.07372515
103262,0.43473735
103263,0.071802065
103264,0.27005202
103265,0.11013405
103266,0.19855765
103267,0.06236353
103268,0.097728595
103269,0.07942772
103270,0.08959185
103271,0.9946815
103272,0.10160698
103273,0.072069384
103274,0.07041022
103275,0.25107676
103276,0.061064422
103277,0.48714054
103278,0.0718958
103279,0.06255268
103280,0.13755742
103281,0.18298265
103282,0.07114579
103283,0.6623752
103284,0.073046565
103285,0.16315995
103286,0.06333808
103287,0.061176162
103288,0.085016884
103289,0.07211997
103290,0.53692675
103291,0.06785612
103292,0.2745862
103293,0.06532918
103294,0.09366432
103295,0.11388824
103296,0.083043225
103297,0.16868205
103298,0.07202442
103299,0.07150131
103300,0.42640737
103301,0.07340467
103302,0.077332854
103303,0.5011101
103304,0.06156909
103305,0.06589207
103306,0.09426903
103307,0.06738002
103308,0.10036193
103309,0.11277834
103310,0.1492128
103311,0.2874098
103312,0.06579449
103313,0.05900251
103314,0.07239842
103315,0.0717856
103316,0.19825068
103317,0.07134585
103318,0.06229389
