id,defects
102111,1.0
102112,1.0
102113,0.04739636
102114,0.64783597
102115,0.5579729
102116,1.0
102117,0.0
102118,0.38843596
102119,0.0
102120,0.0
102121,1.0
102122,0.10248256
102123,0.18129814
102124,0.039637268
102125,1.0
102126,0.23630941
102127,1.0
102128,0.08333421
102129,0.60700464
102130,0.0
102131,1.0
102132,1.0
102133,0.08203399
102134,1.0
102135,0.307612
102136,1.0
102137,0.09207541
102138,0.10080588
102139,1.0
102140,0.22776341
102141,1.0
102142,0.34783715
102143,0.4604751
102144,1.0
102145,0.0
102146,0.37184584
102147,1.0
102148,0.15536207
102149,0.42910624
102150,0.90168566
102151,1.0
102152,1.0
102153,1.0
102154,0.42024046
102155,0.0
102156,1.0
102157,1.0
102158,0.017038524
102159,1.0
102160,0.0
102161,1.0
102162,0.9915293
102163,0.14289135
102164,0.18246609
102165,0.934736
102166,1.0
102167,0.0
102168,1.0
102169,1.0
102170,1.0
102171,0.22347176
102172,0.028162122
102173,0.0
102174,0.09724337
102175,0.6656354
102176,0.0
102177,1.0
102178,0.3522244
102179,0.3084507
102180,1.0
102181,1.0
102182,1.0
102183,0.0
102184,0.8070967
102185,0.9495346
102186,0.35849184
102187,1.0
102188,0.016444445
102189,0.16235453
102190,0.14273763
102191,0.0
102192,0.7643604
102193,0.44172364
102194,1.0
102195,0.0
102196,0.0
102197,0.62317866
102198,0.14431638
102199,0.84453857
102200,0.08088136
102201,0.10478091
102202,0.8097581
102203,0.3789934
102204,1.0
102205,1.0
102206,0.0
102207,0.10871792
102208,0.0
102209,1.0
102210,0.0
102211,0.77315676
102212,0.18287551
102213,1.0
102214,0.07034564
102215,1.0
102216,0.24548078
102217,1.0
102218,1.0
102219,0.016732812
102220,0.76009893
102221,1.0
102222,0.0
102223,0.8951482
102224,0.15534997
102225,1.0
102226,0.9663816
102227,1.0
102228,1.0
102229,0.92301553
102230,1.0
102231,1.0
102232,0.2041524
102233,0.26639193
102234,1.0
102235,0.16144425
102236,0.24193239
102237,0.48102522
102238,0.7517208
102239,0.0
102240,0.37970114
102241,1.0
102242,0.0
102243,0.7283736
102244,0.0
102245,0.19171268
102246,1.0
102247,1.0
102248,0.0
102249,1.0
102250,0.0
102251,0.9547004
102252,0.0
102253,0.0
102254,0.04187709
102255,0.25405496
102256,1.0
102257,1.0
102258,1.0
102259,0.0
102260,1.0
102261,0.0
102262,0.0
102263,0.5626333
102264,1.0
102265,0.0
102266,1.0
102267,0.044712007
102268,1.0
102269,1.0
102270,0.46731228
102271,1.0
102272,0.030943096
102273,1.0
102274,1.0
102275,1.0
102276,1.0
102277,0.85251224
102278,0.4205467
102279,1.0
102280,0.005868852
102281,0.7465895
102282,0.0
102283,0.0
102284,0.5740763
102285,1.0
102286,1.0
102287,0.0
102288,0.075678825
102289,0.0
102290,1.0
102291,0.16718924
102292,0.0
102293,1.0
102294,0.9170738
102295,0.61598665
102296,1.0
102297,0.35543263
102298,1.0
102299,0.20001352
102300,0.15622747
102301,0.5763979
102302,1.0
102303,1.0
102304,0.19206119
102305,0.16321439
102306,1.0
102307,1.0
102308,0.0
102309,0.93656665
102310,0.7547431
102311,1.0
102312,0.6479324
102313,1.0
102314,1.0
102315,0.50215936
102316,0.21478331
102317,0.3461061
102318,1.0
102319,0.0
102320,0.0013760924
102321,1.0
102322,1.0
102323,1.0
102324,0.3832543
102325,0.7325524
102326,1.0
102327,1.0
102328,1.0
102329,0.46369123
102330,1.0
102331,1.0
102332,0.27254975
102333,0.28547263
102334,1.0
102335,1.0
102336,0.0
102337,0.053838193
102338,0.14778066
102339,0.55414724
102340,0.0
102341,1.0
102342,0.7028768
102343,0.63334465
102344,0.18308598
102345,1.0
102346,1.0
102347,1.0
102348,1.0
102349,1.0
102350,0.8132143
102351,1.0
102352,0.0
102353,0.0
102354,1.0
102355,1.0
102356,1.0
102357,0.0
102358,0.04481852
102359,1.0
102360,0.6504174
102361,0.005076587
102362,0.3045395
102363,0.0
102364,0.0
102365,1.0
102366,0.31871247
102367,1.0
102368,0.27456582
102369,0.025694788
102370,0.85984373
102371,0.0
102372,0.16018671
102373,0.0
102374,1.0
102375,0.22357452
102376,0.8392341
102377,1.0
102378,0.18093282
102379,1.0
102380,1.0
102381,0.8944433
102382,1.0
102383,1.0
102384,0.0
102385,1.0
102386,1.0
102387,0.18770963
102388,1.0
102389,1.0
102390,1.0
102391,1.0
102392,0.10654116
102393,1.0
102394,0.0
102395,0.2863012
102396,0.413032
102397,1.0
102398,1.0
102399,0.0
102400,1.0
102401,0.84727746
102402,1.0
102403,0.45800912
102404,0.25966686
102405,0.1268503
102406,0.25920606
102407,1.0
102408,1.0
102409,0.45156455
102410,1.0
102411,0.50411654
102412,1.0
102413,1.0
102414,0.0
102415,0.0
102416,0.35038662
102417,1.0
102418,0.0
102419,1.0
102420,1.0
102421,1.0
102422,0.5427328
102423,1.0
102424,0.14160228
102425,0.8675731
102426,0.3985486
102427,1.0
102428,1.0
102429,0.7005464
102430,1.0
102431,0.2577061
102432,1.0
102433,1.0
102434,1.0
102435,1.0
102436,1.0
102437,1.0
102438,0.9493067
102439,1.0
102440,0.8850669
102441,0.7663964
102442,1.0
102443,0.038505852
102444,0.15640146
102445,1.0
102446,1.0
102447,0.44339442
102448,0.64758486
102449,0.19115567
102450,0.0
102451,0.0
102452,1.0
102453,1.0
102454,0.0
102455,0.17110145
102456,1.0
102457,1.0
102458,1.0
102459,0.041232646
102460,1.0
102461,0.0
102462,0.49355322
102463,0.9020264
102464,1.0
102465,0.0
102466,0.22155523
102467,0.08530909
102468,0.31199074
102469,1.0
102470,1.0
102471,1.0
102472,1.0
102473,1.0
102474,0.0
102475,0.36824685
102476,1.0
102477,0.0
102478,0.0
102479,1.0
102480,1.0
102481,1.0
102482,1.0
102483,1.0
102484,1.0
102485,1.0
102486,1.0
102487,1.0
102488,0.61944103
102489,0.135764
102490,1.0
102491,0.0
102492,1.0
102493,0.027193785
102494,0.0
102495,1.0
102496,1.0
102497,1.0
102498,0.3977409
102499,0.5402474
102500,0.805956
102501,1.0
102502,0.6500838
102503,0.0
102504,0.0
102505,0.2355578
102506,1.0
102507,0.0
102508,1.0
102509,1.0
102510,0.44160646
102511,1.0
102512,1.0
102513,0.88534546
102514,0.7938824
102515,0.07340884
102516,0.0
102517,0.07896936
102518,1.0
102519,1.0
102520,0.10236573
102521,0.835073
102522,1.0
102523,0.0
102524,0.011059046
102525,0.0
102526,1.0
102527,0.51180804
102528,0.150177
102529,1.0
102530,0.6740023
102531,1.0
102532,0.2869619
102533,0.13670164
102534,0.63603854
102535,0.20017833
102536,0.0
102537,0.7026589
102538,0.0
102539,0.5093918
102540,0.2868421
102541,1.0
102542,0.275751
102543,0.30734742
102544,1.0
102545,1.0
102546,1.0
102547,1.0
102548,0.7725401
102549,1.0
102550,1.0
102551,0.64948076
102552,1.0
102553,1.0
102554,1.0
102555,1.0
102556,0.0
102557,1.0
102558,0.093735635
102559,1.0
102560,0.0
102561,0.4437487
102562,0.0
102563,1.0
102564,0.0
102565,0.4902044
102566,1.0
102567,1.0
102568,0.18648362
102569,1.0
102570,1.0
102571,1.0
102572,0.7207016
102573,0.65377676
102574,1.0
102575,0.4024673
102576,1.0
102577,0.0
102578,0.7956121
102579,0.30208302
102580,0.0
102581,1.0
102582,0.033787727
102583,0.0
102584,1.0
102585,0.643556
102586,1.0
102587,1.0
102588,0.0
102589,0.9899992
102590,0.7148731
102591,1.0
102592,1.0
102593,1.0
102594,0.9107567
102595,0.0
102596,1.0
102597,1.0
102598,1.0
102599,0.5724486
102600,0.0
102601,0.1700648
102602,0.370036
102603,0.31322175
102604,1.0
102605,1.0
102606,0.0
102607,1.0
102608,1.0
102609,0.08876622
102610,0.0
102611,0.0
102612,1.0
102613,0.08260286
102614,0.0
102615,1.0
102616,1.0
102617,0.8064269
102618,1.0
102619,0.487166
102620,1.0
102621,1.0
102622,0.098041594
102623,0.19811046
102624,1.0
102625,0.7784836
102626,1.0
102627,0.7227801
102628,0.48049307
102629,0.058424234
102630,0.0
102631,1.0
102632,1.0
102633,0.2970273
102634,1.0
102635,1.0
102636,1.0
102637,0.36422855
102638,1.0
102639,0.19521922
102640,0.22645485
102641,0.0
102642,0.6073296
102643,0.93182296
102644,0.3451506
102645,1.0
102646,0.06691623
102647,1.0
102648,0.352804
102649,0.90004903
102650,0.40598297
102651,1.0
102652,1.0
102653,1.0
102654,0.26569414
102655,0.0
102656,1.0
102657,1.0
102658,0.23757946
102659,0.5441296
102660,0.7196493
102661,1.0
102662,1.0
102663,0.68281007
102664,0.52370304
102665,0.26628977
102666,1.0
102667,1.0
102668,0.0
102669,0.7273009
102670,1.0
102671,0.53659225
102672,1.0
102673,0.0
102674,1.0
102675,1.0
102676,0.0
102677,1.0
102678,1.0
102679,1.0
102680,0.0
102681,0.6514584
102682,0.015037298
102683,0.7606845
102684,1.0
102685,0.0
102686,1.0
102687,0.15946704
102688,1.0
102689,0.71502143
102690,1.0
102691,1.0
102692,0.18519866
102693,1.0
102694,1.0
102695,1.0
102696,0.0
102697,1.0
102698,0.1928913
102699,0.15025753
102700,0.13405854
102701,1.0
102702,1.0
102703,0.0
102704,0.0
102705,0.20693594
102706,0.051793516
102707,1.0
102708,0.021659613
102709,1.0
102710,0.012362421
102711,0.22708583
102712,1.0
102713,1.0
102714,0.14261466
102715,1.0
102716,0.31818742
102717,1.0
102718,1.0
102719,0.28182447
102720,1.0
102721,0.0
102722,1.0
102723,0.45936114
102724,0.3044082
102725,1.0
102726,0.22554952
102727,0.51812387
102728,0.0
102729,0.09810269
102730,0.42736977
102731,0.0
102732,1.0
102733,0.6571768
102734,1.0
102735,0.15438354
102736,0.084925056
102737,0.078303695
102738,1.0
102739,1.0
102740,1.0
102741,0.5263182
102742,1.0
102743,0.45053428
102744,0.0
102745,1.0
102746,1.0
102747,0.36168683
102748,1.0
102749,1.0
102750,0.0985077
102751,1.0
102752,0.9062534
102753,0.6719102
102754,1.0
102755,1.0
102756,1.0
102757,1.0
102758,1.0
102759,0.9704622
102760,0.20088845
102761,0.5035189
102762,1.0
102763,1.0
102764,0.037833214
102765,0.0
102766,0.0
102767,1.0
102768,1.0
102769,0.6290177
102770,1.0
102771,0.333705
102772,1.0
102773,0.99717295
102774,0.7607646
102775,1.0
102776,0.47515112
102777,0.41099668
102778,1.0
102779,1.0
102780,0.5679217
102781,1.0
102782,0.11946368
102783,0.14972258
102784,1.0
102785,0.8063436
102786,1.0
102787,1.0
102788,1.0
102789,0.31321
102790,1.0
102791,1.0
102792,0.0
102793,1.0
102794,0.19022006
102795,0.0
102796,0.4590882
102797,0.43548357
102798,0.07165778
102799,0.37070787
102800,0.0
102801,0.46803427
102802,1.0
102803,0.0
102804,1.0
102805,1.0
102806,1.0
102807,0.5988338
102808,1.0
102809,0.29017848
102810,0.16271138
102811,1.0
102812,0.0
102813,0.635286
102814,1.0
102815,1.0
102816,1.0
102817,1.0
102818,0.051989913
102819,1.0
102820,0.0
102821,1.0
102822,1.0
102823,1.0
102824,1.0
102825,0.030554712
102826,1.0
102827,1.0
102828,0.37563783
102829,0.11995977
102830,1.0
102831,0.0
102832,0.4855361
102833,0.78471977
102834,1.0
102835,1.0
102836,1.0
102837,1.0
102838,1.0
102839,1.0
102840,0.60187477
102841,1.0
102842,1.0
102843,0.35724342
102844,0.008608341
102845,0.6771177
102846,0.25756466
102847,0.0
102848,1.0
102849,0.70443076
102850,0.3760994
102851,0.7921075
102852,0.22136974
102853,0.07317859
102854,0.7362662
102855,0.0
102856,0.63772297
102857,0.0
102858,1.0
102859,1.0
102860,1.0
102861,0.0
102862,0.70421994
102863,1.0
102864,0.0
102865,1.0
102866,0.0
102867,1.0
102868,0.0
102869,0.60377836
102870,0.0
102871,1.0
102872,0.61483955
102873,0.20723128
102874,0.0
102875,0.8139863
102876,0.0
102877,0.0
102878,0.6734612
102879,0.0
102880,0.0
102881,0.84899086
102882,0.13187504
102883,0.060452223
102884,1.0
102885,0.0
102886,0.527596
102887,1.0
102888,0.034596443
102889,1.0
102890,0.5008795
102891,0.0
102892,0.0
102893,1.0
102894,0.092951536
102895,0.8517335
102896,1.0
102897,1.0
102898,1.0
102899,1.0
102900,0.45941532
102901,0.0
102902,0.8511692
102903,1.0
102904,0.0
102905,0.06615931
102906,0.0
102907,0.4343962
102908,1.0
102909,0.9825511
102910,0.72071624
102911,1.0
102912,0.11319995
102913,1.0
102914,1.0
102915,1.0
102916,0.0
102917,0.012144268
102918,1.0
102919,0.09294081
102920,0.0
102921,1.0
102922,1.0
102923,1.0
102924,0.23666704
102925,0.05711049
102926,0.18294472
102927,1.0
102928,0.7156812
102929,1.0
102930,0.28196967
102931,1.0
102932,0.0
102933,1.0
102934,0.48231673
102935,0.056352973
102936,1.0
102937,1.0
102938,0.72510564
102939,0.8540658
102940,0.33592522
102941,0.014102638
102942,0.65814734
102943,1.0
102944,0.0
102945,1.0
102946,1.0
102947,1.0
102948,0.08530289
102949,1.0
102950,0.088487744
102951,0.1396901
102952,0.0
102953,1.0
102954,0.2147764
102955,0.16298234
102956,0.0
102957,0.07318133
102958,0.0
102959,0.0
102960,0.0
102961,1.0
102962,0.043995976
102963,0.3797648
102964,0.39870173
102965,1.0
102966,0.0
102967,0.3428132
102968,0.9816432
102969,0.84860265
102970,0.063836396
102971,1.0
102972,1.0
102973,0.67001987
102974,0.2791161
102975,0.09357852
102976,0.61732495
102977,0.0
102978,0.0
102979,0.0
102980,0.0
102981,0.0
102982,1.0
102983,1.0
102984,0.24342024
102985,1.0
102986,0.0
102987,0.8477117
102988,0.25205272
102989,1.0
102990,0.5092325
102991,0.0
102992,0.11929232
102993,1.0
102994,1.0
102995,1.0
102996,0.36706287
102997,0.2563402
102998,0.0
102999,0.05199188
103000,1.0
103001,0.12206972
103002,0.70507085
103003,1.0
103004,0.77680576
103005,0.0
103006,1.0
103007,1.0
103008,0.0
103009,0.4153341
103010,0.02588582
103011,0.0
103012,1.0
103013,1.0
103014,0.3961227
103015,1.0
103016,1.0
103017,0.49396622
103018,0.0
103019,0.06721896
103020,1.0
103021,0.0
103022,1.0
103023,1.0
103024,1.0
103025,0.3267249
103026,1.0
103027,0.21846521
103028,0.0
103029,1.0
103030,1.0
103031,0.0
103032,0.0
103033,0.0
103034,0.0
103035,0.41733158
103036,0.1945222
103037,1.0
103038,0.087534845
103039,0.7922561
103040,1.0
103041,0.75156564
103042,0.27863413
103043,0.46151012
103044,1.0
103045,0.049159765
103046,1.0
103047,0.1751731
103048,0.90684235
103049,1.0
103050,0.014494956
103051,0.0
103052,0.0
103053,0.0
103054,0.64089274
103055,1.0
103056,0.7709824
103057,0.038535
103058,0.0
103059,1.0
103060,1.0
103061,0.031195402
103062,1.0
103063,0.0
103064,1.0
103065,0.41990066
103066,1.0
103067,1.0
103068,0.08541775
103069,0.0
103070,1.0
103071,0.40370744
103072,0.04996091
103073,0.72842896
103074,0.17174274
103075,0.899403
103076,1.0
103077,0.0
103078,1.0
103079,1.0
103080,0.9135948
103081,0.27706254
103082,1.0
103083,1.0
103084,0.7197238
103085,0.039319277
103086,0.39098805
103087,1.0
103088,1.0
103089,1.0
103090,0.21156144
103091,0.28793347
103092,0.80210173
103093,0.2206285
103094,0.6764655
103095,1.0
103096,0.25454748
103097,1.0
103098,0.7112256
103099,1.0
103100,1.0
103101,0.14528078
103102,0.0
103103,0.34486872
103104,0.8146236
103105,0.51734096
103106,0.0
103107,0.11939663
103108,0.0
103109,1.0
103110,1.0
103111,0.0
103112,0.664763
103113,1.0
103114,1.0
103115,1.0
103116,0.6389627
103117,1.0
103118,0.87484884
103119,1.0
103120,0.0
103121,1.0
103122,1.0
103123,0.2896219
103124,1.0
103125,1.0
103126,0.5702613
103127,0.49311823
103128,0.0
103129,0.26728493
103130,0.3326553
103131,0.8302581
103132,0.0
103133,0.67294484
103134,0.0
103135,0.1328938
103136,0.33894044
103137,0.0
103138,0.359129
103139,0.27557027
103140,1.0
103141,0.18586153
103142,1.0
103143,0.0
103144,1.0
103145,1.0
103146,1.0
103147,1.0
103148,1.0
103149,0.7289859
103150,0.0
103151,1.0
103152,1.0
103153,0.53766716
103154,0.0
103155,0.0
103156,1.0
103157,1.0
103158,0.619953
103159,0.0
103160,1.0
103161,0.057182074
103162,0.0
103163,0.32906073
103164,0.0
103165,1.0
103166,1.0
103167,0.3327827
103168,0.75112987
103169,1.0
103170,0.0
103171,0.027098179
103172,1.0
103173,1.0
103174,0.7519435
103175,0.3799451
103176,1.0
103177,0.23660952
103178,0.3205887
103179,0.013743579
103180,0.0
103181,1.0
103182,0.09844661
103183,1.0
103184,1.0
103185,0.8493713
103186,1.0
103187,0.2824971
103188,0.41741192
103189,0.07803911
103190,1.0
103191,0.69352293
103192,1.0
103193,0.0
103194,0.0
103195,1.0
103196,1.0
103197,0.19736344
103198,0.666093
103199,0.0
103200,1.0
103201,1.0
103202,0.14570087
103203,1.0
103204,0.9117931
103205,0.88107604
103206,1.0
103207,0.0
103208,0.104551435
103209,1.0
103210,0.42028648
103211,0.0
103212,0.048680723
103213,1.0
103214,1.0
103215,1.0
103216,0.33194482
103217,1.0
103218,0.47778368
103219,1.0
103220,1.0
103221,0.7462949
103222,1.0
103223,1.0
103224,1.0
103225,1.0
103226,0.21480119
103227,0.0
103228,0.0
103229,1.0
103230,0.2641182
103231,1.0
103232,0.35395485
103233,1.0
103234,0.78510636
103235,1.0
103236,0.103431106
103237,0.44196862
103238,1.0
103239,0.31352168
103240,0.04722005
103241,0.0
103242,1.0
103243,0.44987094
103244,0.53209394
103245,1.0
103246,0.6018145
103247,0.44628942
103248,1.0
103249,0.0
103250,0.76645607
103251,1.0
103252,0.7371826
103253,1.0
103254,1.0
103255,0.5645314
103256,1.0
103257,0.612635
103258,1.0
103259,1.0
103260,1.0
103261,0.24526739
103262,0.024974346
103263,1.0
103264,1.0
103265,1.0
103266,1.0
103267,1.0
103268,0.0
103269,0.030196905
103270,0.85566753
103271,1.0
103272,0.0
103273,1.0
103274,0.0
103275,1.0
103276,1.0
103277,0.36851698
103278,0.70192295
103279,0.40774757
103280,0.22727662
103281,0.33491343
103282,0.0
103283,1.0
103284,1.0
103285,1.0
103286,1.0
103287,1.0
103288,1.0
103289,1.0
103290,0.0
103291,0.0
103292,0.0
103293,1.0
103294,0.60343546
103295,0.0
103296,1.0
103297,1.0
103298,0.0
103299,1.0
103300,0.0
103301,1.0
103302,1.0
103303,1.0
103304,0.4509917
103305,1.0
103306,1.0
103307,0.23496193
103308,0.12637722
103309,1.0
103310,1.0
103311,1.0
103312,1.0
103313,0.42698497
103314,0.44253457
103315,0.47070575
103316,0.38596982
103317,0.3015681
103318,1.0
103319,0.14688963
103320,1.0
103321,1.0
103322,0.34017897
103323,0.7513199
103324,1.0
103325,0.37190813
103326,0.089327574
103327,1.0
103328,0.24189448
103329,1.0
103330,1.0
103331,0.07637352
103332,1.0
103333,0.8415402
103334,0.020597637
103335,0.0
103336,0.0
103337,1.0
103338,0.0
103339,1.0
103340,0.9014175
103341,1.0
103342,0.0
103343,0.38018733
103344,0.2288968
103345,0.11688268
103346,1.0
103347,1.0
103348,0.8311291
103349,1.0
103350,0.6484201
103351,1.0
103352,1.0
103353,1.0
103354,0.041926682
103355,1.0
103356,1.0
103357,0.08788413
103358,0.40533197
103359,1.0
103360,1.0
103361,0.0
103362,0.47247308
103363,0.25190914
103364,1.0
103365,1.0
103366,0.08936781
103367,1.0
103368,0.0
103369,1.0
103370,1.0
103371,0.290209
103372,0.60847723
103373,0.7602384
103374,1.0
103375,0.0
103376,1.0
103377,1.0
103378,0.48441535
103379,0.42170572
103380,0.0
103381,1.0
103382,0.0
103383,1.0
103384,1.0
103385,0.44551307
103386,1.0
103387,1.0
103388,0.0
103389,1.0
103390,0.015083671
103391,0.40481132
103392,0.0
103393,1.0
103394,1.0
103395,0.25032783
103396,1.0
103397,0.33256567
103398,1.0
103399,0.0
103400,1.0
103401,0.4823588
103402,0.036788642
103403,0.38951147
103404,0.18211639
103405,0.0
103406,0.13911247
103407,1.0
103408,0.0
103409,0.58228385
103410,1.0
103411,0.6743121
103412,1.0
103413,1.0
103414,0.20777243
103415,0.6548703
103416,0.10312623
103417,1.0
103418,0.0
103419,0.0
103420,0.31398046
103421,1.0
103422,0.77578974
103423,1.0
103424,0.3794726
103425,0.32848585
103426,0.0
103427,1.0
103428,0.24017435
103429,0.0
103430,0.34614933
103431,0.59234434
103432,1.0
103433,1.0
103434,0.1791845
103435,1.0
103436,0.6033319
103437,1.0
103438,0.0
103439,0.0
103440,1.0
103441,1.0
103442,1.0
103443,0.5285925
103444,1.0
103445,0.0
103446,0.0
103447,0.14661986
103448,0.0
103449,1.0
103450,1.0
103451,0.6936146
103452,1.0
103453,0.0
103454,0.43410164
103455,0.0
103456,1.0
103457,1.0
103458,1.0
103459,0.43736857
103460,1.0
103461,1.0
103462,0.71506846
103463,1.0
103464,0.18390697
103465,1.0
103466,0.4452082
103467,0.0
103468,0.21284437
103469,1.0
103470,1.0
103471,0.5603405
103472,0.75276196
103473,1.0
103474,1.0
103475,1.0
103476,0.4062928
103477,1.0
103478,0.45834595
103479,0.0
103480,0.41664046
103481,0.0
103482,1.0
103483,0.25356817
103484,0.2603476
103485,0.08035928
103486,0.44962144
103487,0.0
103488,0.0
103489,0.3263948
103490,1.0
103491,0.0
103492,1.0
103493,1.0
103494,0.24632835
103495,0.8083543
103496,1.0
103497,0.0
103498,1.0
103499,0.97385454
103500,1.0
103501,0.19047374
103502,1.0
103503,0.06057757
103504,1.0
103505,0.0
103506,0.0
103507,0.0
103508,1.0
103509,0.17815459
103510,0.64971185
103511,1.0
103512,0.08685011
103513,0.03369552
103514,1.0
103515,1.0
103516,1.0
103517,0.339477
103518,0.31432265
103519,0.0
103520,0.9259026
103521,1.0
103522,1.0
103523,1.0
103524,0.2177912
103525,0.0
103526,1.0
103527,0.47453701
103528,1.0
103529,1.0
103530,1.0
103531,0.263511
103532,0.3850909
103533,0.2707653
103534,0.055040836
103535,1.0
103536,1.0
103537,1.0
103538,0.23406178
103539,1.0
103540,1.0
103541,0.24201787
103542,0.474271
103543,0.0
103544,0.5321921
103545,0.6635323
103546,0.43419027
103547,1.0
103548,1.0
103549,0.0
103550,0.0
103551,1.0
103552,1.0
103553,0.65153533
103554,1.0
103555,1.0
103556,1.0
103557,0.25310004
103558,1.0
103559,0.22639292
